-0.5;-3;0;CO;0
-0.5;-3;0;CO2;0
-0.5;-3;0;HC;0
-0.5;-3;0;PMx;0
-0.5;-3;0;NOx;0
-0.5;-3;0;fuel;0
-0.5;-3;0;electricity;0
-0.5;-2.8;0;CO;0
-0.5;-2.8;0;CO2;0
-0.5;-2.8;0;HC;0
-0.5;-2.8;0;PMx;0
-0.5;-2.8;0;NOx;0
-0.5;-2.8;0;fuel;0
-0.5;-2.8;0;electricity;0
-0.5;-2.6;0;CO;0
-0.5;-2.6;0;CO2;0
-0.5;-2.6;0;HC;0
-0.5;-2.6;0;PMx;0
-0.5;-2.6;0;NOx;0
-0.5;-2.6;0;fuel;0
-0.5;-2.6;0;electricity;0
-0.5;-2.4;0;CO;0
-0.5;-2.4;0;CO2;0
-0.5;-2.4;0;HC;0
-0.5;-2.4;0;PMx;0
-0.5;-2.4;0;NOx;0
-0.5;-2.4;0;fuel;0
-0.5;-2.4;0;electricity;0
-0.5;-2.2;0;CO;0
-0.5;-2.2;0;CO2;0
-0.5;-2.2;0;HC;0
-0.5;-2.2;0;PMx;0
-0.5;-2.2;0;NOx;0
-0.5;-2.2;0;fuel;0
-0.5;-2.2;0;electricity;0
-0.5;-2;0;CO;0
-0.5;-2;0;CO2;0
-0.5;-2;0;HC;0
-0.5;-2;0;PMx;0
-0.5;-2;0;NOx;0
-0.5;-2;0;fuel;0
-0.5;-2;0;electricity;0
-0.5;-1.8;0;CO;0
-0.5;-1.8;0;CO2;0
-0.5;-1.8;0;HC;0
-0.5;-1.8;0;PMx;0
-0.5;-1.8;0;NOx;0
-0.5;-1.8;0;fuel;0
-0.5;-1.8;0;electricity;0
-0.5;-1.6;0;CO;0
-0.5;-1.6;0;CO2;0
-0.5;-1.6;0;HC;0
-0.5;-1.6;0;PMx;0
-0.5;-1.6;0;NOx;0
-0.5;-1.6;0;fuel;0
-0.5;-1.6;0;electricity;0
-0.5;-1.4;0;CO;0
-0.5;-1.4;0;CO2;0
-0.5;-1.4;0;HC;0
-0.5;-1.4;0;PMx;0
-0.5;-1.4;0;NOx;0
-0.5;-1.4;0;fuel;0
-0.5;-1.4;0;electricity;0
-0.5;-1.2;0;CO;0
-0.5;-1.2;0;CO2;0
-0.5;-1.2;0;HC;0
-0.5;-1.2;0;PMx;0
-0.5;-1.2;0;NOx;0
-0.5;-1.2;0;fuel;0
-0.5;-1.2;0;electricity;0
-0.5;-1;0;CO;0
-0.5;-1;0;CO2;0
-0.5;-1;0;HC;0
-0.5;-1;0;PMx;0
-0.5;-1;0;NOx;0
-0.5;-1;0;fuel;0
-0.5;-1;0;electricity;0
-0.5;-0.8;0;CO;0
-0.5;-0.8;0;CO2;0
-0.5;-0.8;0;HC;0
-0.5;-0.8;0;PMx;0
-0.5;-0.8;0;NOx;0
-0.5;-0.8;0;fuel;0
-0.5;-0.8;0;electricity;0
-0.5;-0.6;0;CO;0
-0.5;-0.6;0;CO2;0
-0.5;-0.6;0;HC;0
-0.5;-0.6;0;PMx;0
-0.5;-0.6;0;NOx;0
-0.5;-0.6;0;fuel;0
-0.5;-0.6;0;electricity;0
-0.5;-0.4;0;CO;0
-0.5;-0.4;0;CO2;0
-0.5;-0.4;0;HC;0
-0.5;-0.4;0;PMx;0
-0.5;-0.4;0;NOx;0
-0.5;-0.4;0;fuel;0
-0.5;-0.4;0;electricity;0
-0.5;-0.2;0;CO;0
-0.5;-0.2;0;CO2;0
-0.5;-0.2;0;HC;0
-0.5;-0.2;0;PMx;0
-0.5;-0.2;0;NOx;0
-0.5;-0.2;0;fuel;0
-0.5;-0.2;0;electricity;0
-0.5;1.27676e-15;0;CO;283.198
-0.5;1.27676e-15;0;CO2;2021.76
-0.5;1.27676e-15;0;HC;17.3173
-0.5;1.27676e-15;0;PMx;1.69708
-0.5;1.27676e-15;0;NOx;0
-0.5;1.27676e-15;0;fuel;0.869365
-0.5;1.27676e-15;0;electricity;0
-0.5;0.2;0;CO;281.27
-0.5;0.2;0;CO2;1993.37
-0.5;0.2;0;HC;17.2628
-0.5;0.2;0;PMx;1.69056
-0.5;0.2;0;NOx;0
-0.5;0.2;0;fuel;0.857243
-0.5;0.2;0;electricity;0
-0.5;0.4;0;CO;279.342
-0.5;0.4;0;CO2;1964.98
-0.5;0.4;0;HC;17.2082
-0.5;0.4;0;PMx;1.68404
-0.5;0.4;0;NOx;0
-0.5;0.4;0;fuel;0.845121
-0.5;0.4;0;electricity;0
-0.5;0.6;0;CO;277.415
-0.5;0.6;0;CO2;1936.59
-0.5;0.6;0;HC;17.1537
-0.5;0.6;0;PMx;1.67752
-0.5;0.6;0;NOx;0
-0.5;0.6;0;fuel;0.832999
-0.5;0.6;0;electricity;0
-0.5;0.8;0;CO;275.487
-0.5;0.8;0;CO2;1908.2
-0.5;0.8;0;HC;17.0992
-0.5;0.8;0;PMx;1.671
-0.5;0.8;0;NOx;0
-0.5;0.8;0;fuel;0.820877
-0.5;0.8;0;electricity;0
-0.5;1;0;CO;273.559
-0.5;1;0;CO2;1879.81
-0.5;1;0;HC;17.0447
-0.5;1;0;PMx;1.66448
-0.5;1;0;NOx;0
-0.5;1;0;fuel;0.808755
-0.5;1;0;electricity;0
-0.5;1.2;0;CO;271.631
-0.5;1.2;0;CO2;1851.43
-0.5;1.2;0;HC;16.9901
-0.5;1.2;0;PMx;1.65796
-0.5;1.2;0;NOx;0
-0.5;1.2;0;fuel;0.796634
-0.5;1.2;0;electricity;0
-0.5;1.4;0;CO;269.704
-0.5;1.4;0;CO2;1823.04
-0.5;1.4;0;HC;16.9356
-0.5;1.4;0;PMx;1.65144
-0.5;1.4;0;NOx;0
-0.5;1.4;0;fuel;0.784512
-0.5;1.4;0;electricity;0
-0.5;1.6;0;CO;267.776
-0.5;1.6;0;CO2;1794.65
-0.5;1.6;0;HC;16.8811
-0.5;1.6;0;PMx;1.64492
-0.5;1.6;0;NOx;0
